id,classe_id,classe,text,texto
331062,2,desgosto,I was at home and I heard a loud sound of spitting outside the  door.  I thought that one of my family members would step on the spit  and bring the germs in the house.,Eu estava em casa e ouvi um barulho alto de cusparadas do lado de fora da porta. Achei que um dos meus familiares fosse pisar no espeto e trazer os germes para dentro de casa.
81023,3,medo,I was at home alone and my mother had asked me to heat the house.  I put too much fuel into the stove. It began to glow and there  was a noise in the whole house as if it was going to explode.,Eu estava em casa sozinho e minha mãe me pediu para aquecer a casa. Coloquei muito combustível no fogão. Começou a brilhar e houve um barulho em toda a casa como se fosse explodir.
271091,3,medo,I was in the house at night and I heard a hyena crying outside.  It cried for almost an hour and I feared it might break the  window and enter inside the house.,Eu estava em casa à noite e ouvi uma hiena chorando lá fora. Chorou por quase uma hora e temi que quebrasse a janela e entrasse na casa.
41044,4,raiva,"I was at home, filling my tax report.  Nobody had time to help  me.  I would have liked to do it quickly so that I could go and  meet a friend of mine who had just returned from hospital.  I got  angry as both my brother and my father refused to give me their calculator  as I had not asked for it nicely.  I could not leave as I  had to wait for help and the tax report had to be done.","Eu estava em casa, preenchendo meu relatório fiscal. Ninguém teve tempo de me ajudar. Eu gostaria de ter feito isso rapidamente, para poder ir encontrar um amigo meu que acabara de voltar do hospital. Fiquei zangado porque meu irmão e meu pai se recusaram a me dar sua calculadora, porque eu não a havia pedido com educação. Não pude sair porque tive que esperar por ajuda e o relatório fiscal tinha que ser feito."
191073,3,medo,I was in a camp and went out for a walk at night on my own.  I lost   my way and spent several hours looking for the camp.,Eu estava em um acampamento e saí para caminhar sozinho à noite. Eu me perdi e passei várias horas procurando o acampamento.
122017,6,vergonha,"I was at a children's camp abroad. The people (the leaders, my  coevals) were very king to us. One night we smeared our foreign  friends with tooth-paste while they were sleeping and then we  roused the whole camp by our shouts. Later I was so sorry. I  didn't utter a word for two days, then I went to apologize.","Eu estava em um acampamento infantil no exterior. As pessoas (os líderes, meus contemporâneos) eram muito reis para nós. Uma noite, untamos nossos amigos estrangeiros com pasta de dente enquanto eles dormiam e, então, despertamos todo o acampamento com nossos gritos. Mais tarde, fiquei muito triste. Eu não disse uma palavra por dois dias, então fui me desculpar."
191057,1,culpa,"I was in a cafe with another person when, suddenly, several close  friends of my partner appeared.  I did not know what to do and my  partner felt uncomfortable.","Eu estava em um café com outra pessoa quando, de repente, vários amigos próximos do meu parceiro apareceram. Eu não sabia o que fazer e meu parceiro se sentia incomodado."
271077,1,culpa,I was at a boarding school during my primary school days. I was  broken so I pretended I was very sick. My father came and he  picked me up. He spent a lot of money on medical expenses which  all proved to be negative.,"Eu estava em um colégio interno durante meus dias de escola primária. Eu estava quebrado, então fingi que estava muito doente. Meu pai veio e me pegou. Gastou muito dinheiro com despesas médicas que se revelaram negativas."
221067,3,medo,I was on this amusement park ride at Marriots Great America. It  went way up in the air and then around and around. Heights are  not my favorite spots in life.,Eu estava em um parque de diversões no Marriots Great America. Ele subiu no ar e então girou e girou. Alturas não são meus lugares favoritos na vida.
81045,3,medo,I was in a dark cellar and saw a glowing red point. I thought  that it was a person with a cigarette - but it was only the red  switch.,Eu estava em um porão escuro e vi um ponto vermelho brilhante. Achei que fosse uma pessoa com um cigarro - mas era apenas o botão vermelho.
41063,0,alegria,"I was in a restaurant with my boyfriend when I saw my best female  friend after not seeing her for two weeks.  We rejoyced, hugged  and had a long talk.","Eu estava em um restaurante com meu namorado quando vi minha melhor amiga depois de duas semanas sem vê-la. Nós nos alegramos, nos abraçamos e tivemos uma longa conversa."
121039,1,culpa,I was in a sanatorium. In front of me a boy fell down from his  invalid's chair. I could help him but I didn't. I felt like being  paralysed.,"Eu estava em um sanatório. Na minha frente, um menino caiu da cadeira de inválido. Eu poderia ajudá-lo, mas não o fiz. Eu me senti paralisado."
101044,3,medo,"I was in a train where a fight occurred. One person who was there  opened his handbag and took out a gun, another who fought too  looked among his things for a weapon to fight.","Eu estava em um trem onde ocorreu uma luta. Uma pessoa que estava ali abriu a bolsa e tirou uma arma, outra que também lutou procurou em suas coisas uma arma para lutar."
201034,2,desgosto,"I was in a train when a woman started talking loudly and  attracting everybody's attention.  The worst thing was that she  was discussing something, about which she knew nothing, with another person.","Eu estava em um trem quando uma mulher começou a falar alto e atrair a atenção de todos. O pior é que ela estava discutindo algo, sobre o qual nada sabia, com outra pessoa."
101044,6,vergonha,I was in a bus with my school material when I fell and sat on the  lap of another passenger.,Eu estava em um ônibus com meu material escolar quando caí e sentei no colo de outro passageiro.
191063,6,vergonha,I was in a very small class and the professor said something  about me that made everyone look at me at the same time.,Eu estava em uma classe muito pequena e o professor disse algo sobre mim que fez todos olharem para mim ao mesmo tempo.
41071,5,tristeza,"I was on a class excursion, by boat to Stockholm.  At night my  class mates prepared to clebrate their motive in life which was  ""life is merriment"".  I felt depressed about the way they sought  happiness.","Eu estava em uma excursão de classe, de barco para Estocolmo. À noite, meus colegas de classe se preparavam para celebrar seu motivo de vida que era ""a vida é alegria"". Fiquei deprimido com a maneira como buscavam a felicidade."
101055,4,raiva,"I was on a farm with a few friends and during the talk I  discovered that a friend of mine, was being betrayed by her  boyfriend and a 3rd friend of ours.",Eu estava em uma fazenda com alguns amigos e durante a palestra descobri que uma amiga minha estava sendo traída pelo namorado e por um terceiro amigo nosso.
171069,5,tristeza,"I was in a hopeless situation in a dirty place. No study, no  work, only loneliness.","Eu estava em uma situação desesperadora em um lugar sujo. Sem estudo, sem trabalho, apenas solidão."
41044,0,alegria,"I was in a dancing-tavern and the atmosphere was one of waiting  for the end of the world.  Suddenly people began dancing wildly,  inspired by the band.  An unbelievable experience : wonderful  that even Finns sometimes flare up and forget to think ""what  others are thinking of me"".  It was delightful to dance to one's  heart content.","Eu estava em uma taverna dançante e o clima era de espera pelo fim do mundo. De repente, as pessoas começaram a dançar descontroladamente, inspiradas pela banda. Uma experiência inacreditável: maravilhosa que até os finlandeses às vezes se assustam e se esquecem de pensar ""o que os outros pensam de mim"". Era maravilhoso dançar para o contentamento do coração."
